Time,Age0,Age1,Age2,Age3,Age4,Age5,Age6,Age7,Age8,Age9,Age10,Age11,Age12,Age13,Age14,Age15,Age16,Age17,Age18,Age19,Age20,Age21,Age22,Age23,Age24,Age25,Age26,Age27,Age28,Age29,Age30,Age31,Age32,Age33,Age34,Age35,Age36,Age37,Age38,Age39,Age40,Age41,Age42,Age43,Age44,Age45,Age46,Age47,Age48,Age49,Age50,Age51,Age52,Age53,Age54,Age55,Age56,Age57,Age58,Age59,Age60,Age61,Age62,Age63,Age64,Age65,Age66,Age67,Age68,Age69,Age70,Age71,Age72,Age73,Age74,Age75,Age76,Age77,Age78,Age79,Age80,Age81,Age82,Age83,Age84,Age85,Age86,Age87,Age88,Age89,Age90,Age91,Age92,Age93,Age94,Age95,Age96,Age97,Age98,Age99,Age100+,Female_Life_Expectancy_at_Birth_(years)
2033,10649.791,10684.767,10716.654,10734.794,10755.919,10784.825,10805.177,10814.194,10833.432,10823.216,10820.298,10810.034,10857.404,11114.951,11305.851,11194.926,11491.158,11407.612,11307.804,11674.516,11791.89,11815.717,11830.737,11903.364,11813.535,11795.406,11879.582,12000.153,12154.476,12221.068,12323.925,12339.701,12178.886,11983.682,11886.221,11790.399,11705.666,11613.268,11518.861,11398.14,11323.881,11217.863,11089.507,10992.688,10834.018,10655.453,10549.964,10256.548,10048.329,9760.329,9492.566,9243.462,8986.326,8650.78,8362.53,8139.447,7969.117,7687.164,7510.43,7266.713,7000.645,6761.656,6488.425,6251.867,6037.705,5777.865,5520.08,5280.817,5066.888,4824.89,4579.79,4326.503,4076.004,3817.862,3583.183,3350.945,3105.63,2859.1,2611.165,2351.773,2097.789,1852.521,1624.514,1404.5,1107.954,964.845,823.641,691.268,573.651,471.448,383.98,309.817,247.335,195.364,152.513,114.93,83.531,58.865,40.714,27.248,47.019,74.3
2034,10586.117,10614.135,10663.98,10704.69,10724.73,10746.75,10776.686,10798.138,10808.182,10828.227,10818.474,10815.656,10805.247,10852.251,11109.118,11298.723,11184.944,11475.734,11385.342,11278.883,11640.608,11756.435,11782.472,11802.36,11880.695,11796.164,11782.11,11869.026,11991.23,12146.332,12213.164,12315.785,12331.078,12169.717,11973.848,11875.511,11778.737,11692.976,11599.481,11503.897,11381.946,11306.293,11198.828,11068.946,10970.416,10810.038,10629.706,10522.115,10226.881,10016.313,9725.813,9454.965,9202.146,8940.862,8601.336,8308.971,8081.753,7907.405,7622.77,7442.697,7196.106,6926.959,6683.98,6406.563,6164.917,5945.001,5679.899,5416.858,5172.157,4952.389,4705.356,4455.494,4197.923,3943.441,3681.989,3443.569,3208.305,2960.329,2711.96,2463.353,2205.481,1954.619,1714.099,1491.921,1279.496,1000.521,862.917,728.806,604.504,495.22,401.348,322.028,255.759,200.825,155.852,119.382,88.122,62.628,43.109,29.086,50.767,74.5
2035,10520.598,10551.745,10594.122,10652.349,10694.875,10715.786,10738.806,10769.8,10792.243,10803.071,10823.559,10813.907,10810.949,10800.202,10846.619,11102.188,11288.803,11169.763,11453.481,11356.393,11245.198,11605.243,11723.255,11754.205,11779.896,11863.449,11783.074,11771.858,11860.447,11983.463,12138.733,12205.363,12307.428,12322.009,12159.941,11963.295,11864.01,11766.225,11679.363,11584.696,11487.851,11364.589,11287.451,11178.431,11046.914,10946.558,10784.37,10602.133,10492.207,10194.866,9981.52,9687.981,9413.476,9156.456,8890.728,8547.303,8251.207,8020.371,7842.442,7555.34,7371.764,7121.809,6848.894,6601.245,6319.132,6072.02,5846.057,5575.612,5307.382,5057.319,4831.801,4579.796,4325.249,4063.572,3805.278,3540.688,3299.114,3060.296,2810.021,2560.412,2311.997,2056.711,1810.171,1575.642,1360.432,1156.57,895.737,764.363,638.02,522.434,422.062,336.979,266.144,207.9,160.386,122.126,91.628,66.13,45.9,30.815,54.6,74.7
2036,10449.741,10487.396,10532.426,10582.819,10642.785,10686.144,10708.026,10732.075,10764.026,10787.226,10798.487,10819.069,10809.282,10805.993,10794.691,10839.908,11092.468,11273.66,11147.728,11424.524,11322.672,11210.083,11572.209,11695.13,11731.931,11762.928,11850.541,11773.073,11763.616,11853.046,11976.258,12131.251,12197.36,12298.637,12312.34,12149.452,11951.958,11851.665,11752.797,11664.758,11568.834,11470.646,11345.985,11267.248,11156.56,11023.295,10920.998,10756.86,10572.498,10459.909,10160.049,9943.357,9646.208,9367.561,9106.031,8835.887,8488.962,8189.674,7955.669,7774.323,7484.627,7297.019,7042.981,6765.621,6512.747,6225.576,5972.705,5740.544,5464.81,5191.472,4936.154,4704.895,4447.971,4188.894,3923.273,3661.313,3394.178,3148.909,2906.867,2654.885,2404.903,2157.749,1906.292,1665.385,1438.058,1230.871,1036.44,794.225,669.838,551.986,445.741,354.763,278.811,216.582,166.219,125.816,93.833,68.828,48.508,32.834,58.423,74.9
2037,10367.996,10417.798,10468.831,10521.501,10573.567,10634.329,10678.613,10701.488,10726.462,10759.141,10782.757,10794.11,10814.553,10804.445,10800.607,10788.135,10830.44,11077.546,11251.681,11119.024,11390.848,11287.608,11177.435,11544.386,11673.163,11715.313,11750.443,11840.849,11765.192,11756.65,11846.296,11969.253,12123.646,12188.998,12289.315,12302.015,12138.23,11939.831,11838.457,11738.429,11649.127,11551.863,11452.239,11326.072,11245.62,11133.148,10998.026,10893.641,10727.33,10540.535,10424.829,10121.907,9901.269,9600.03,9316.939,9050.922,8776.722,8426.856,8124.854,7887.864,7702.929,7410.153,7217.754,6958.933,6676.585,6418.081,6125.577,5866.806,5628.443,5347.494,5069.169,4808.622,4571.626,4309.923,4046.453,3777.024,3511.941,3241.735,2993.087,2748.38,2495.554,2246.267,2001.624,1755.354,1521.346,1302.331,1104.101,919.911,696.734,580.135,471.471,375.082,293.852,227.14,173.348,130.53,96.764,70.547,50.525,34.721,62.432,75.1
2038,10275.928,10336.834,10399.578,10457.942,10512.249,10565.112,10626.781,10672.036,10695.822,10721.518,10754.611,10778.325,10789.556,10809.686,10799.049,10794.046,10778.669,10815.569,11055.515,11222.695,11085.228,11355.422,11254.575,11149.537,11522.206,11656.292,11702.595,11740.586,11832.702,11758.039,11749.82,11839.272,11961.691,12115.284,12179.744,12279.004,12290.646,12125.931,11926.583,11824.071,11722.816,11632.184,11533.503,11432.346,11304.571,11222.293,11107.933,10970.818,10864.119,10695.33,10505.671,10386.255,10079.7,9854.598,9548.97,9261.462,8991.306,8713.568,8361.256,8056.744,7816.615,7627.543,7330.972,7133.025,6868.841,6581.103,6316.636,6018.673,5754.005,5509.448,5223.392,4940.107,4674.346,4431.703,4165.34,3897.587,3624.908,3356.157,3083.222,2831.752,2585.226,2332.633,2085.321,1844.595,1604.853,1378.938,1169.241,980.87,807.764,604.026,496.018,397.145,311.009,239.646,181.989,136.27,100.491,72.82,51.832,36.192,66.493,75.3
2039,10176.449,10245.756,10319.114,10388.851,10448.801,10503.891,10557.645,10620.255,10666.393,10690.887,10716.992,10750.187,10773.787,10784.721,10804.328,10792.535,10784.613,10763.821,10793.612,11026.523,11188.696,11049.812,11322.19,11226.488,11127.516,11505.364,11643.565,11692.745,11732.507,11825.502,11751.229,11742.912,11831.875,11953.547,12106.192,12169.654,12267.79,12278.323,12112.625,11912.271,11808.548,11705.996,11613.953,11513.753,11410.957,11281.468,11197.256,11080.87,10941.546,10832.221,10660.523,10467.438,10343.678,10033.008,9803.108,9493.128,9201.557,8927.776,8646.965,8292.433,7985.282,7741.49,7547.505,7246.449,7042.322,6772.344,6478.893,6208.29,5904.899,5634.363,5383.663,5092.516,4804.294,4533.433,4285.216,4014.286,3742.789,3466.254,3194.146,2919.06,2665.61,2418.32,2167.247,1923.339,1687.913,1455.944,1239.179,1039.746,862.153,701.003,516.987,418.266,329.652,253.903,192.205,143.204,105.008,75.687,53.539,37.148,70.279,75.5
2040,10082.528,10147.429,10228.692,10308.699,10379.955,10440.663,10496.614,10551.28,10614.738,10661.557,10686.449,10712.656,10745.739,10769.049,10779.475,10797.923,10783.212,10769.858,10741.962,10764.805,10992.67,11153.272,11016.843,11294.19,11204.593,11111.17,11492.997,11634.025,11684.972,11725.654,11818.904,11744.58,11735.854,11824.104,11944.866,12096.44,12158.828,12255.776,12265.126,12098.375,11896.94,11791.931,11687.995,11594.434,11492.604,11388.055,11256.747,11170.457,11051.825,10909.987,10797.596,10622.425,10425.309,10296.65,9981.565,9746.863,9432.89,9137.775,8860.829,8577.139,8220.268,7909.976,7661.77,7462.105,7155.998,6945.196,6669.063,6369.732,6092.976,5784.215,5507.879,5250.984,4954.752,4661.719,4385.852,4132.105,3857.111,3581.209,3301.119,3026.211,2749.848,2495.475,2248.706,2000.617,1761.542,1532.722,1309.645,1103.044,914.854,749.007,600.651,436.438,347.576,269.427,203.867,151.41,110.468,79.166,55.695,38.399,73.529,75.7
2041,10004.131,10054.462,10130.874,10218.466,10299.94,10371.936,10433.482,10490.321,10545.816,10609.933,10657.139,10682.138,10708.244,10741.048,10763.859,10773.14,10788.651,10768.482,10747.977,10713.117,10730.993,10957.25,11120.149,10988.962,11272.212,11188.184,11099.099,11483.604,11626.349,11678.22,11719.209,11812.288,11737.619,11728.277,11815.669,11935.415,12085.851,12147.114,12242.806,12250.903,12083.03,11880.453,11774.078,11668.659,11573.474,11469.907,11363.502,11230.243,11141.658,11020.478,10875.705,10759.676,10580.428,10378.763,10244.828,9925.362,9686.178,9368.735,9070.543,8790.622,8503.904,8144.203,7830.041,7576.684,7370.686,7059.109,6841.197,6558.702,6253.493,5970.594,5656.562,5374.383,5111.23,4810.031,4512.292,4231.483,3972.661,3692.922,3412.89,3129.798,2852.952,2576.4,2322.402,2077.642,1834.004,1601.118,1380.092,1166.989,971.608,795.692,642.534,507.675,363.119,284.425,216.597,160.793,116.936,83.375,58.313,39.98,76.627,75.9
2042,9906.061,9977.168,10038.623,10121.07,10210.062,10292.241,10365.038,10427.434,10485.067,10541.195,10605.68,10652.981,10677.878,10703.71,10736.021,10757.69,10764.044,10774.095,10746.789,10719.327,10679.544,10695.959,10924.542,11092.58,10967.625,11256.252,11176.579,11090.518,11476.559,11620.144,11672.293,11713.129,11805.709,11730.458,11720.331,11806.732,11925.374,12074.596,12134.65,12228.992,12235.739,12066.664,11862.861,11755.009,11647.99,11551.06,11445.643,11337.237,11201.811,11110.618,10986.461,10838.186,10717.892,10534.034,10327.465,10188.188,9864.684,9621.493,9301.045,8999.961,8716.902,8426.613,8063.351,7744.604,7485.464,7272.603,6955.186,6729.867,6440.966,6129.894,5840.895,5521.563,5233.48,4964.115,4658.039,4355.664,4070.346,3805.693,3521.466,3237.839,2952.613,2674.92,2399.523,2147.427,1906.19,1668.425,1442.984,1230.929,1028.954,845.929,683.317,543.678,422.869,297.486,228.92,171.033,124.326,88.354,61.478,41.9,79.869,76.1
2043,9806.431,9880.006,9961.805,10029.038,10112.841,10202.521,10285.476,10359.094,10422.261,10480.51,10536.999,10601.577,10648.778,10673.411,10698.765,10729.938,10748.675,10749.555,10752.428,10718.14,10685.734,10644.519,10663.399,10897.126,11071.249,10951.972,11244.728,11168.084,11083.907,11470.622,11614.421,11666.413,11706.798,11798.664,11722.688,11711.671,11797.017,11914.502,12062.441,12121.212,12214.119,12219.437,12049.085,11843.963,11734.527,11625.801,11527.022,11419.619,11309.002,11171.117,11076.894,10949.201,10796.82,10671.717,10482.893,10271.392,10127.032,9800,9553.237,9229.979,8925.849,8639.102,8344.462,7976.939,7653.013,7387.599,7167.398,6843.929,6611.085,6315.761,5998.888,5703.707,5379.04,5085.116,4809.561,4498.667,4192.091,3901.554,3631.269,3343.071,3056.702,2770.437,2493.245,2220.575,1971.925,1735.669,1505.075,1288.306,1086.462,896.831,727.28,578.861,453.397,346.854,239.723,180.983,132.401,94.044,65.218,44.216,83.464,76.3
2044,9714.951,9781,9864.892,9952.214,10020.787,10105.281,10195.728,10279.49,10353.865,10417.64,10476.252,10532.845,10597.334,10644.284,10668.456,10692.684,10720.909,10734.121,10727.762,10723.572,10684.29,10650.413,10611.677,10635.819,10875.604,11055.226,10940.372,11235.928,11161.185,11078.049,11464.835,11608.441,11660.004,11699.75,11790.777,11713.996,11702.048,11786.308,11902.584,12049.178,12106.597,12197.998,12201.807,12030.092,11823.563,11712.443,11601.912,11501.156,11391.564,11278.449,11137.702,11039.894,10908.064,10751.053,10620.764,10426.936,10210.787,10061.773,9731.677,9481.508,9155.289,8847.561,8556.332,8256.58,7884.218,7554.657,7282.521,7054.646,6725.094,6484.628,6182.905,5860.157,5558.697,5228.783,4929.053,4647.293,4332.022,4020.531,3724.995,3449.543,3158.22,2870.191,2584.252,2309.16,2040.81,1797.106,1567.179,1345.038,1138.253,947.953,771.886,616.797,483.293,372.328,279.831,189.744,140.263,100.26,69.486,46.948,87.588,76.5
2045,9630.763,9690.579,9766.549,9855.685,9944.281,10013.523,10098.754,10189.972,10274.456,10349.412,10413.534,10472.244,10528.75,10592.989,10639.48,10662.535,10683.826,10706.534,10712.513,10699.106,10689.922,10649.201,10617.846,10584.466,10614.857,10860.152,11044.025,10932.254,11229.448,11155.721,11072.978,11459.382,11602.474,11653.376,11692.319,11782.384,11704.726,11691.79,11774.887,11889.872,12035.025,12091.005,12180.797,12182.98,12009.795,11801.757,11688.846,11576.375,11473.432,11361.362,11245.342,11101.193,10999.193,10862.699,10700.697,10565.156,10366.594,10146.245,9992.967,9659.997,9406.239,9076.505,8764.383,8467.898,8162.386,7784.746,7449.139,7169.982,6934.283,6598.644,6350.499,6042.257,5713.543,5405.837,5070.738,4765.196,4477.558,4157.134,3840.955,3540.905,3261.081,2967.706,2679.384,2395.4,2124.036,1861.547,1624.171,1401.911,1189.595,994.202,816.79,655.376,515.568,397.346,300.738,221.752,147.223,106.329,74.154,50.065,92.383,76.6
2046,9537.956,9607.285,9676.676,9757.657,9848.017,9937.254,10007.212,10093.188,10185.098,10270.14,10345.427,10409.642,10468.266,10524.531,10588.316,10633.691,10653.816,10669.599,10685.075,10684.005,10665.616,10654.998,10616.841,10590.89,10563.842,10599.916,10849.449,11036.214,10926.356,11224.299,11150.943,11068.149,11453.855,11596.21,11646.294,11684.319,11773.349,11694.766,11680.777,11762.636,11876.242,12019.867,12074.314,12162.376,12162.812,11988.051,11778.41,11663.575,11548.961,11443.545,11328.593,11209.125,11060.987,10954.262,10812.73,10645.678,10505.117,10302.247,10078.105,9920.684,9584.681,9326.738,8992.687,8675.393,8372.98,8061.191,7677.872,7335.953,7049.66,6806.007,6464.315,6208.28,5893.38,5558.748,5244.797,4904.536,4593.495,4299.141,3973.779,3653.417,3349.684,3066.531,2772.486,2485.533,2205.185,1939.148,1683.951,1454.291,1241.15,1040.151,857.592,694.301,548.464,424.393,321.338,238.613,172.268,111.737,78.731,53.484,97.938,76.8
2047,9456.429,9515.02,9593.62,9667.835,9750.021,9841.02,9930.959,10001.654,10088.312,10180.769,10266.14,10341.525,10405.665,10464.062,10519.891,10582.567,10625,10639.591,10648.103,10656.483,10650.394,10630.559,10622.487,10589.742,10570.131,10548.818,10589.286,10841.69,11030.187,10921.375,11219.451,11146.053,11062.935,11447.747,11589.235,11638.415,11675.48,11763.443,11683.893,11668.801,11749.357,11861.517,12003.529,12056.34,12142.555,12141.131,11964.705,11753.348,11636.396,11519.364,11411.083,11292.722,11169.226,11016.594,10904.769,10758.137,10586.278,10441.097,10234.318,10006.527,9844.74,9505.134,9242.162,8903.015,8579.88,8271.006,7952.454,7563.212,7214.915,6921.398,6669.705,6321.839,6057.68,5736.124,5395.588,5075.352,4730.273,4412.915,4111.972,3782.161,3458.461,3152.109,2866.978,2573.945,2290.072,2014.999,1755.764,1509.276,1288.831,1086.384,898.221,729.821,581.725,452.013,343.627,255.268,185.59,130.897,82.825,56.842,104.232,77
2048,9368.996,9434.108,9501.705,9584.939,9660.332,9743.15,9834.835,9925.488,9996.852,10084.044,10176.824,10262.292,10337.607,10401.528,10459.5,10514.234,10573.964,10610.847,10618.152,10619.556,10622.905,10615.369,10598.102,10595.453,10569.082,10555.226,10538.362,10581.85,10835.954,11025.301,10916.905,11214.683,11140.953,11057.309,11441.081,11581.601,11629.823,11665.885,11752.724,11672.152,11655.89,11735.072,11845.698,11985.982,12037.04,12121.282,12117.883,11939.67,11726.416,11607.071,11487.233,11375.559,11253.209,11125.17,10967.682,10850.672,10699.161,10522.891,10373.454,10162.895,9931.251,9764.452,9420.424,9151.583,8806.664,8477.145,8161.291,7835.634,7440.422,7085.705,6784.913,6524.917,6170.731,5898.354,5570.107,5223.634,4897.377,4546.658,4223.12,3915.994,3582.579,3256.631,2949.049,2663.628,2373.361,2094.259,1825.991,1575.043,1338.811,1129.223,939.101,765.202,612.144,479.947,366.392,273.272,198.756,141.162,97.119,59.849,110.974,77.2
2049,9294.205,9347.149,9421.001,9493.07,9577.458,9653.486,9736.986,9829.374,9920.68,9992.576,10080.09,10172.971,10258.378,10333.485,10396.996,10453.883,10505.671,10559.824,10589.376,10589.537,10585.886,10587.768,10582.791,10570.958,10574.677,10554.079,10544.682,10530.891,10576.233,10831.165,11020.743,10912.349,11209.55,11135.302,11051.013,11433.651,11573.157,11620.388,11655.404,11741.064,11659.416,11641.928,11719.658,11828.648,11967.086,12016.276,12098.428,12092.915,11912.733,11697.327,11575.211,11452.053,11336.416,11209.572,11076.625,10914.218,10792.228,10636.221,10455.91,10302.326,10087.778,9851.664,9678.944,9329.691,9054.244,8703.008,8366.583,8043.382,7710.489,7309.295,6948.158,6639.867,6371.283,6010.786,5730.06,5395.04,5042.913,4709.734,4353.545,4024.25,3711.716,3375.79,3049.018,2741.943,2458.004,2172.238,1899.484,1639.557,1398.512,1174.215,977.179,800.92,642.558,505.638,389.498,291.727,213.029,151.353,104.852,70.251,117.8,77.4
2050,9231.248,9272.93,9334.359,9412.5,9485.701,9570.712,9647.411,9731.601,9824.626,9916.448,9988.662,10076.281,10169.108,10254.316,10329.024,10391.459,10445.403,10491.608,10538.407,10560.791,10555.886,10550.773,10555.223,10555.694,10550.258,10559.753,10543.633,10537.315,10525.421,10571.734,10826.864,11016.248,10907.573,11203.995,11129.098,11044.078,11425.519,11563.97,11610.161,11644.074,11728.487,11645.707,11626.92,11703.097,11810.335,11946.804,11994.012,12073.927,12066.097,11883.687,11665.772,11540.379,11413.343,11293.243,11161.543,11023.615,10856.508,10729.903,10569.755,10385.52,10227.56,10008.398,9766.94,9587.394,9232.219,8949.551,8591.469,8247.765,7917.062,7576.829,7169.683,6801.946,6485.905,6208.594,5841.754,5552.49,5210.911,4852.206,4512.189,4150.981,3816.717,3499.792,3162.784,2836.964,2532.208,2251.508,1971.861,1707.04,1457.128,1227.746,1017.117,834.242,673.247,531.311,410.771,310.441,227.638,162.369,112.513,75.898,129.892,77.5
2051,9169.514,9210.727,9260.647,9326.197,9405.424,9479.229,9564.882,9642.245,9727.047,9820.566,9912.689,9985.005,10072.569,10165.2,10250.013,10323.652,10383.157,10431.541,10470.425,10510.078,10527.414,10521.083,10518.591,10528.545,10535.46,10535.844,10549.817,10536.78,10532.343,10521.437,10568.065,10822.941,11011.819,10902.644,11198.126,11122.472,11036.657,11416.836,11554.162,11599.244,11631.978,11715.067,11631.077,11610.89,11685.396,11790.757,11925.129,11970.211,12047.672,12037.239,11852.234,11631.325,11502.098,11370.685,11245.756,11109.119,10966.404,10794.963,10664.078,10499.893,10311.512,10148.528,9923.866,9676.194,9488.995,9127.324,8836.819,8471.509,8120.369,7782.038,7434.403,7021.148,6646.606,6322.723,6036.506,5663.242,5365.507,5016.378,4651.197,4304.731,3939.342,3601.157,3281.235,2944.968,2621.976,2321.356,2045.56,1773.675,1518.537,1280.475,1064.59,869.274,702.033,557.313,432.116,327.767,242.511,173.689,120.824,81.519,142.35,77.7
2052,9111.394,9149.395,9198.627,9252.532,9319.155,9398.983,9473.427,9559.732,9637.699,9722.989,9816.808,9909.035,9981.307,10068.689,10160.938,10244.692,10315.397,10369.325,10410.361,10442.075,10476.654,10492.545,10488.835,10491.856,10508.259,10521,10525.881,10542.932,10531.792,10528.349,10517.808,10564.337,10818.685,11006.867,10897.076,11191.531,11115.086,11028.455,11407.317,11543.468,11587.383,11618.883,11700.575,11615.295,11593.612,11666.338,11769.712,11901.847,11944.604,12019.329,12005.906,11817.825,11593.402,11459.856,11323.716,11193.877,11052.497,10905.352,10729.924,10594.852,10426.406,10233.25,10064.334,9833.291,9578.623,9383.061,9014.324,8715.517,8342.826,7984.129,7638.089,7282.796,6863.252,6481.87,6150.011,5854.653,5475.149,5167.859,4811.225,4439.976,4087.841,3719.364,3378.684,3057.572,2723.969,2405.677,2110.9,1841.702,1579.387,1335.845,1111.542,910.9,732.391,581.858,453.833,345.239,256.373,185.27,129.406,87.642,155.036,77.9
2053,9046.106,9091.892,9137.688,9190.752,9245.702,9312.914,9393.36,9468.437,9555.323,9633.762,9719.343,9813.262,9905.444,9977.542,10064.554,10155.751,10236.581,10301.72,10348.314,10382.195,10408.856,10442.006,10460.543,10462.389,10471.903,10494.156,10511.401,10519.368,10538.291,10528.139,10525.043,10514.427,10560.561,10814.169,11001.512,10891.01,11184.373,11107.098,11019.603,11397.075,11531.978,11574.661,11604.849,11685.042,11598.373,11575.09,11645.927,11747.174,11876.861,11917.02,11988.614,11971.686,11779.999,11551.606,11413.389,11272.439,11137.873,10992.094,10840.848,10661.534,10522.04,10348.693,10149.867,9974.107,9735.88,9473.544,9268.89,8892.666,8585.313,8205.116,7838.782,7484.742,7121.497,6695.657,6307.351,5967.321,5662.806,5276.067,4959.139,4595.346,4218.833,3862.065,3491.977,3150.656,2830.281,2501.269,2189.436,1902.238,1641.52,1390.766,1160.826,952.117,768.333,607.724,474.38,363.022,270.361,196.088,138.188,93.966,168.195,78.1
2054,8992.378,9027.277,9080.621,9130.102,9184.176,9239.699,9307.509,9388.562,9464.2,9551.538,9630.257,9715.933,9809.806,9901.814,9973.552,10059.523,10147.811,10223.094,10280.925,10320.39,10349.243,10374.511,10410.345,10434.478,10442.864,10458.264,10485.032,10505.356,10515.189,10535.065,10525.243,10522.047,10511.056,10556.584,10809.303,10995.7,10884.433,11176.648,11098.492,11010.082,11386.078,11519.662,11561.034,11589.812,11668.395,11580.237,11555.255,11624.067,11722.987,11849.947,11887.128,11955.068,11934.068,11738.308,11505.624,11362.651,11217.069,11078.106,10928.248,10772.989,10589.567,10445.002,10265.853,10060.458,9877.007,9630.898,9360.202,9145.858,8761.956,8445.84,8058.057,7683.783,7321.413,6950.097,6517.903,6122.529,5774.313,5459.47,5065.535,4739.186,4368.986,3988.268,3628.309,3258.534,2918.55,2600.866,2278.26,1974.679,1696.988,1446.836,1209.74,995.35,803.945,638.232,496.005,379.871,284.592,207.001,146.401,100.435,181.79,78.2
2055,8926.448,8973.618,9015.94,9072.871,9123.368,9178.03,9234.164,9302.588,9384.204,9460.299,9547.924,9626.752,9712.399,9806.116,9897.777,9968.491,10051.545,10134.246,10202.159,10252.797,10287.185,10314.607,10342.526,10383.918,10414.558,10428.823,10448.749,10478.609,10500.82,10511.642,10531.865,10521.983,10518.442,10506.919,10551.748,10803.517,10988.944,10876.911,11167.946,11088.887,10999.529,11373.99,11506.192,11546.173,11573.451,11650.323,11560.599,11533.807,11600.414,11696.748,11820.604,11854.311,11918.027,11892.445,11692.283,11455.259,11307.707,11157.824,11014.78,10860.932,10701.436,10513.283,10362.742,10176.886,9964.101,9772.219,9517.513,9237.911,9013.517,8621.789,8296.748,7901.079,7518.537,7147.696,6768.144,6329.488,5927.126,5569.626,5244.304,4843.523,4508.391,4132.803,3749.361,3388.125,3020.713,2684.073,2370.927,2056.575,1763.227,1497.168,1259.783,1038.38,841.358,668.548,521.482,397.628,298.125,218.125,154.7,106.499,195.781,78.4
2056,8879.379,8908.284,8962.671,9008.455,9066.367,9117.436,9172.69,9229.42,9298.389,9380.443,9456.815,9544.543,9623.343,9708.84,9802.219,9892.861,9960.678,10038.171,10113.529,10174.274,10219.857,10252.843,10282.956,10316.484,10364.417,10400.955,10419.759,10442.78,10474.51,10497.687,10508.844,10528.969,10518.729,10514.636,10502.441,10546.472,10797.227,10981.637,10868.79,11158.579,11078.558,10988.199,11361.027,11491.745,11530.23,11555.9,11630.953,11539.55,11510.774,11574.922,11668.303,11788.552,11818.235,11877.202,11846.654,11642.024,11400.864,11249.057,11095.187,10948.145,10790.081,10625.718,10431.952,10274.521,10081.126,9860.23,9659.152,9395.276,9106.464,8871.696,8472.046,8137.683,7733.794,7342.846,6963.342,6575.33,6130.284,5719.846,5352.968,5017.331,4610.481,4267.474,3887.954,3503.763,3143.322,2780.353,2448.954,2142.246,1838.195,1557.259,1305.067,1082.603,878.802,700.541,546.96,418.607,312.481,228.803,163.227,112.679,209.861,78.6
